,Post Date,Link,Posts,Number of comments,Number of likes,Image Link,Video(True or False),Interactions,Hashtags,Username,Name,Category,Total Posts,Followers,Following
30,2023 May 28 23:45:28,https://www.instagram.com/p/CszRlbVNrTi/,New unreleased scene from #TheMother ✨ Enjoy it this #MemorialDayWeekend… @netflix @egt239 @nikicaro @gaelgarciab #JosephFiennes 📸 @lacarba,2597,-1,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/350116244_990809432360121_6734094320459967717_n.jpg?stp=c0.787.2026.2026a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=fsksIXmyP-EAX-2fRze&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCJLz6XlyM9fYz9oFGjkyPnxLhQfaRHL_xgQNdOQfjFkw&oe=64DE4DEF&_nc_sid=bc0c2c,True,2596,"TheMother, MemorialDayWeekend, JosephFiennes",jlo,Jennifer Lopez,Artist,752,250638167,1342
31,2023 May 26 23:47:32,https://www.instagram.com/p/CsuM0mDNf8y/,A lil #MemorialDayWeekend treat for you … a special extended flashback scene from #TheMother!!! @netflix @nikicaro @gaelgarciab @egt239📷: @lacarba,7686,1073989,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/349054376_1001843790967187_3923392721375356988_n.jpg?stp=c0.524.1352.1352a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=B6OurpWKYusAX9itP3q&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAXt9QqkwxmiiDUNIpiOimw1dypt2DhjclEpnHzl1AZ0A&oe=64DE0819&_nc_sid=bc0c2c,True,1081675,"MemorialDayWeekend, TheMother",jlo,Jennifer Lopez,Artist,752,250638167,1342
32,2023 May 20 03:45:56,https://www.instagram.com/p/CscmpqTMnfM/,WARRIOR. #TheMother @Netflix@nikicaro @egt239 @lucypaezofficial 📸 @lacarba 🎥 @jasonbergh,7110,-1,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/347617955_973742660729799_1333115398438100375_n.jpg?stp=c0.417.1078.1078a_dst-jpg_e15_s640x640&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=pbXmUnbFv6gAX8QHfB2&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB9Ar6xiFJ63ZyS1bXCuOGmz3dfsKgpOtwGWRvc2hZo1w&oe=64DE6FA9&_nc_sid=bc0c2c,True,7109,TheMother,jlo,Jennifer Lopez,Artist,752,250638167,1342
33,2023 May 18 17:12:58,https://www.instagram.com/p/CsY5pklN2y6/,"Dot, blend and glow with my favorite @JLoBeauty contour and highlight hack ✨ Get the Look on JLoBeauty.com + @Sephora #JLoBeautyRemix",11077,1057982,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/347324950_793337268682407_329372590819237307_n.jpg?stp=c0.500.1290.1290a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=6nurhpJ_QBQAX80lxJR&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBPzrILNQoQnafrI2yY97dR36RmLY6s3PVGmLaDGZ1yaQ&oe=64DE22B3&_nc_sid=bc0c2c,True,1069059,JLoBeautyRemix,jlo,Jennifer Lopez,Artist,752,250638167,1342
34,2023 May 16 00:39:04,https://www.instagram.com/p/CsR90vhMmUw/,#THEMOTHER #NuyoricanProductions @nikicaro @egt239 @courtneybaxterr @lucypaezofficial @netflix 📸 @lacarba,6669,-1,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/347031245_1296007374679572_691470428874498103_n.jpg?stp=c0.392.1016.1016a_dst-jpg_e15_s640x640&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=i8gGPdb4Qe8AX-G9fox&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC2AEP3icsyeDqRV4h6dTQYtvTVohXsqwAK70b6tR5pEg&oe=64DE64E6&_nc_sid=bc0c2c,True,6668,"THEMOTHER, NuyoricanProductions",jlo,Jennifer Lopez,Artist,752,250638167,1342
35,2023 May 14 07:11:57,https://www.instagram.com/p/CsNhLPTRo-P/,Watching #TheMother with my beautiful mothers!!! @Delola watch party 🍷@netflix #DelolaLife #MotherIsAlwaysRight,10909,563216,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/346578953_259900046438882_1256699435709623325_n.jpg?stp=c0.500.1290.1290a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=vnifxynUCTAAX_a_FcE&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCS46hskxGzoDeVyTqAHNZMm1EVOWe9NCu_cq_4lzvMLQ&oe=64DE38B0&_nc_sid=bc0c2c,True,574125,"TheMother, DelolaLife, MotherIsAlwaysRight",jlo,Jennifer Lopez,Artist,752,250638167,1342
36,2023 May 14 02:22:23,https://www.instagram.com/p/CsNAXPsOlER/,A mother’s love is pure animal instinct … #TheMother @Netflix now playing ✨ @nikicaro @egt239,14659,806245,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/346938547_630222232478145_8240787265635817090_n.jpg?stp=c0.500.1290.1290a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=-IS6UNVupDMAX-ICmPV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB-hScCr6rBbMdFFotZfTJjpcOIHOL_qWDRD4Gq1aXwAA&oe=64DE3956&_nc_sid=bc0c2c,True,820904,TheMother,jlo,Jennifer Lopez,Artist,752,250638167,1342
37,2023 May 13 02:31:25,https://www.instagram.com/p/CsKc3MDpnbp/,Skin prep by none other than @JLoBeauty for the premiere the other night ✨Have a movie night in with @Netflix #TheMother and your #JLoBeauty essentials from @Sephora + JLoBeauty.com @people 📸: @LaCarba Robe: @intimissimiofficial,3136,-1,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/346692062_160265613445851_2845098302918923494_n.jpg?stp=c0.179.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=fRaDn1Ng2WcAX-8542p&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDctvVn3VdLhgGGPq24er0ydA1lLlBXT1pemzpHb8-7Cg&oe=64E22E91&_nc_sid=bc0c2c,False,3135,"TheMother, JLoBeauty",jlo,Jennifer Lopez,Artist,752,250638167,1342
38,2023 May 12 16:43:48,https://www.instagram.com/p/CsJZnYnrMVB/,Ready for the weekend 😎✨ #TheMother @Netflix,7354,839488,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/346285140_1265474537719037_6368540274232762775_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=9osudd1DtCEAX-Jcgcc&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBgH1Xqeo1whkRIeMWnBYRfUksuOR-N3OhMBTatustCdA&oe=64E0C7E4&_nc_sid=bc0c2c,False,846842,TheMother,jlo,Jennifer Lopez,Artist,752,250638167,1342
39,2023 May 11 21:50:45,https://www.instagram.com/p/CsHX8rDv_RR/,Thank you @brunellocucinelli for this beautiful custom suit for my premiere last night!!! 🤍🤍🤍 #TheMother @Netflix @jlobeauty @hairbylorenzomartin @tombachik @robzangardi @marielhaenn @ash_kholm @brunellocucinelli_brand,6517,691096,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/346398395_812342356916023_7974740252739117618_n.jpg?stp=c0.157.1259.1259a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=Z6hROLJsoYcAX9OLRlx&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD0Ub-aw_0Ztxsl01u1oYF8jMhIMobKwLlK4oeVGye4-g&oe=64E09E9D&_nc_sid=bc0c2c,False,697613,TheMother,jlo,Jennifer Lopez,Artist,752,250638167,1342
40,2023 May 11 08:48:26,https://www.instagram.com/p/CsF8LAOro8B/,THE MOTHER PREMIERE ✨ @Netflix @NetflixFilm @egt239 @nikicaro @lucypaezofficial @gaelgarciab @jlobeauty  @delola,1651,-1,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/345892785_958693748889902_2891406495473953864_n.jpg?stp=c0.853.2198.2198a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=4ApbyyYG0nYAX_EFVUg&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDaAdmVitdSvQCCKpBMbYDpsRqJ5sUU5pqoXMiX64olcw&oe=64DE716F&_nc_sid=bc0c2c,True,1650,,jlo,Jennifer Lopez,Artist,752,250638167,1342
41,2023 May 10 17:20:34,https://www.instagram.com/p/CsET1lXLHhf/,Strong female leads can’t get more badass than this 👊 #TheMother premieres THIS FRIDAY only on Netflix. @lucypaezofficial @nikicaro @egt239 🎥 @jasonbergh 📸 @lacarba,2519,-1,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/345550553_1229830314562503_8234090700882141186_n.jpg?stp=c0.502.1290.1290a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=1E9VNk2YKMIAX878G2b&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBThhmxelJOEyh4VyUI6zkIbAl0TBJOB4iAgJkol5Qycw&oe=64DE4B03&_nc_sid=bc0c2c,True,2518,TheMother,jlo,Jennifer Lopez,Artist,752,250638167,1342
42,2023 May 07 23:58:16,https://www.instagram.com/p/Cr9S_Gvrh-r/,"To all the badass moms out there, With Love. 🤍Share and tag this with the badass mom in your life. #TheMother on @Netflix in #5Days #HappyMothersDay",2891,-1,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/345056122_549919920651037_6350280839604050590_n.jpg?stp=c0.503.1288.1288a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=bAyw8JMQYngAX8a0L89&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAd1hsDQY--JLhu-2V_m12vrRSHa194JTbCZEcnbKgpkA&oe=64DE0ADA&_nc_sid=bc0c2c,True,2890,"TheMother, 5Days, HappyMothersDay",jlo,Jennifer Lopez,Artist,752,250638167,1342
43,2023 May 07 20:03:22,https://www.instagram.com/p/Cr84GV1uAgd/,Throwing it back with that Bronx Goddess Glow ✨ Skin prep with @JLoBeauty and then I tie it all together with a little lip gloss and my signature hoops. Get the glow on JLoBeauty.com + @Sephora ✨,3986,278860,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/344868749_586375660260860_4182582158966766653_n.jpg?stp=c0.339.869.869a_dst-jpg_e15_s640x640&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=nvSnVVO3h0UAX9bmf6U&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBQ8vxJVFCxnxzcFgW0fZkfIEKMZheJjqiWThfSbgj9fQ&oe=64DDD031&_nc_sid=bc0c2c,True,282846,,jlo,Jennifer Lopez,Artist,752,250638167,1342
44,2023 May 06 19:04:21,https://www.instagram.com/p/Cr6MlOZuGpP/,#TheMother special screenings NY 🏙️ @netflix @nikicaro @egt239 @lucypaezofficial #NuyoricanProductions,1660,-1,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/344908782_199890472485145_8571466995877630853_n.jpg?stp=c0.524.1352.1352a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=6HdoNhVymqUAX_llVf5&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDECYBbH9CCTTPpfrcPKvQ4RS7Z0RpobR8M8Xaq2v8KBw&oe=64DE4903&_nc_sid=bc0c2c,True,1659,"TheMother, NuyoricanProductions",jlo,Jennifer Lopez,Artist,752,250638167,1342
45,2023 May 03 23:49:59,https://www.instagram.com/p/Cry-dUhO5mB/,BTS #TrainingDays for #TheMother…. @Netflix May 12@nikicaro @egt239 @gaelgarciab @lucypaezofficial @courtneybaxterr,11585,1038909,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/344792201_262454202929259_1899713789033235118_n.jpg?stp=c0.503.1288.1288a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=_y78XN4Fjs8AX9dKI0y&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC_kKHWXJqORrecQVVxE-i1A8LUHivzXLSc7I533ut6Fw&oe=64DE615C&_nc_sid=bc0c2c,True,1050494,"TrainingDays, TheMother",jlo,Jennifer Lopez,Artist,752,250638167,1342
46,2023 May 03 20:26:53,https://www.instagram.com/p/Cryn_VaOqzT/,#THEMOTHER 🐆 @livekellyandmark @jlobeauty,4588,-1,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/344763122_902312810856092_554289532504162022_n.jpg?stp=c0.177.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=cP5tjOzdjSoAX8gx1_I&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD_TkYXNANezjRtRU4gbWFRCglQnhOdkbpxaTj5pfWHoA&oe=64E15261&_nc_sid=bc0c2c,False,4587,THEMOTHER,jlo,Jennifer Lopez,Artist,752,250638167,1342
47,2023 May 03 17:09:51,https://www.instagram.com/p/CryRcOXsq-_/,Good morning TODAY SHOW!☀️#TheMother @todayshow,3788,-1,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/344796189_4159768497496218_3561058292117748157_n.jpg?stp=c0.177.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=744EzUH2jm8AX-nwd1z&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB6GPWs6wxRTA4ycl0Raq27PzHjqVCZHMKLSeAKsDGGIA&oe=64E1CE1E&_nc_sid=bc0c2c,False,3787,TheMother,jlo,Jennifer Lopez,Artist,752,250638167,1342
48,2023 May 03 00:15:40,https://www.instagram.com/p/CrwdQkGAzJG/,@JLo glowed from head to toe on the #MetGala red carpet ✨ The actress and founder of @JLoBeauty took us with her to get ready for fashion’s biggest night and her look certainly didn’t disappoint.MUA: @Ash_KholmHair: @HairByLorenzoMartinNails: @tombachikStyled by: @RobZangardi & @MarielHaennWearing: @RalphLaurenLingerie: @intimissimiofficial Photo: Getty Images,2090,271779,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/344261946_1403573270409715_6213678108224228903_n.jpg?stp=c0.1312.3376.3376a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=MYkgiiidGNgAX8RTZjC&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCXu3SXS_MviGAeIxu6ztF_9HvV8NJ3UKs1sa3EBdQs-g&oe=64DE44D8&_nc_sid=bc0c2c,True,273869,MetGala,jlo,Jennifer Lopez,Artist,752,250638167,1342
49,2023 May 02 22:04:58,https://www.instagram.com/p/CrwOa51uWbg/,"#JenniferLopez is photographed moments before her #MetGala arrival, wearing a sculptural silk velvet halter gown with a silk satin skirt, finished with evening gloves, #RLCollection’s 40th-anniversary cap by Philip Treacy, and an opulent silk organza flower.#RalphLauren #JLo",1529,193864,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/344237413_1369968713859495_75288435050339545_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=RyqzcuajEzcAX8ewxKk&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCTQBL1xS1FEuVIA_VtTU8xCtEzLbff0Ox0Ym_BWZ49ww&oe=64E119C0&_nc_sid=bc0c2c,False,195393,"JenniferLopez, MetGala, RLCollection, RalphLauren, JLo",jlo,Jennifer Lopez,Artist,752,250638167,1342
50,2023 May 02 07:07:04,https://www.instagram.com/p/CrunqhVMeqe/,After Party ✨ #MetGala @RalphLauren @jlobeauty,3994,-1,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/344354391_141124322158676_6465345138351642377_n.jpg?stp=c0.177.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=CmoVsZbJ2fQAX9aVZFc&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA-coKfxp0MYe1jCW2lKdButw3IcGA3uEBscafdVEzfiA&oe=64E191DA&_nc_sid=bc0c2c,False,3993,MetGala,jlo,Jennifer Lopez,Artist,752,250638167,1342
51,2023 May 02 04:51:17,https://www.instagram.com/p/CruYH9IsLfe/,#MetGala Glam ✨ @jlobeauty #MetGala2023 Thank you glam fam @ash_kholm @hairbylorenzomartin @tombachik @marielhaenn @robzangardi ✨ @ralphlauren @karllagerfeld,1858,-1,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/343733498_957378739021301_54947722863630496_n.jpg?stp=c16.0.1407.1407a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=8kw_ODCe3C8AX9NrRdt&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC-wMyv5tz4fNF7i8HPzG8IHqpi2UnDj88G6IH5rVpKaQ&oe=64E245D9&_nc_sid=bc0c2c,False,1857,"MetGala, MetGala2023",jlo,Jennifer Lopez,Artist,752,250638167,1342
52,2023 May 02 04:18:01,https://www.instagram.com/p/CruT8_wsup5/,Met moments 🤍 ✨ @ralphlauren@jlobeauty@delola @robzangardi @marielhaenn @tombachik @ash_kholm @hairbylorenzomartin,6678,688600,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/344164845_1651621805275070_4835985390661675564_n.jpg?stp=c0.282.726.726a_dst-jpg_e15_s640x640&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=ajCJs1EEVSsAX8e1mSb&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAAchtGqSgbzjvp8_Vu9IjCZ5kmRzbN2sDbYvjCLiuhNg&oe=64DE1B6C&_nc_sid=bc0c2c,True,695278,,jlo,Jennifer Lopez,Artist,752,250638167,1342
53,2023 May 02 02:53:53,https://www.instagram.com/p/CruKsFjsRpL/,KARL 🤍 @ralphlauren #MetGala #MetGala2023 @jlobeauty @marielhaenn @robzangardi @ash_kholm @hairbylorenzomartin @tombachik 📸 Getty Images,13210,1484338,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/344008299_959501268807573_818035510814146444_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=0cxhmxkHUOUAX_4JdkL&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDaDoD5u4Wp-TNoTVMilh6QpI7icG8151wlTGlN06OJCg&oe=64E1D14B&_nc_sid=bc0c2c,False,1497548,"MetGala, MetGala2023",jlo,Jennifer Lopez,Artist,752,250638167,1342
54,2023 May 01 17:59:32,https://www.instagram.com/p/CrtNgLygGx2/,JLO X REVOLVE ✨ the second drop of the exclusive collection is here! ❤️‍🔥 shop now on REVOLVE,1407,156917,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/343981159_140549025548778_731994599802486978_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=B9C_M-UfuegAX-MBgMG&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAypwCg80yxQmPoG6esee6so4NMf8UIRqMi2F42o3Q4og&oe=64DDD83B&_nc_sid=bc0c2c,True,158324,,jlo,Jennifer Lopez,Artist,752,250638167,1342
55,2023 Apr 28 19:19:04,https://www.instagram.com/p/CrlntEPpLWN/,"Cheers to @Delola Friday! To craft Delola, I brought in the world’s best bartender Lynnette Marrero, so you don’t have to! Simply pour over ice and enjoy a world class crafted cocktail with none of the effort. Made with natural botanicals, lower in calories than traditional cocktails, and sooo delicious. Salud! @drinksat6 💙✨ #Delola #DelolaLife",2738,-1,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/343596650_776698680628255_2633288658373626153_n.jpg?stp=c0.394.1012.1012a_dst-jpg_e15_s640x640&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=32SQgv1JRpMAX-cEiH8&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD4ZJRheNSfoSYdAJyCSGZStASeZmLQ4EzdQcAn36WfkQ&oe=64DE32D0&_nc_sid=bc0c2c,True,2737,"Delola, DelolaLife",jlo,Jennifer Lopez,Artist,752,250638167,1342
56,2023 Apr 28 06:38:16,https://www.instagram.com/p/CrkRMESsAQ3/,"Channeling old Hollywood glam, but with a twist. 🤍@jlobeauty@robzangardi @marielhaenn @hairbylorenzomartin @ash_kholm @tombachik@virginvoyages",5257,442516,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/343378072_248599931025234_9030502633826702546_n.jpg?stp=c0.177.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=oOXrKe78rnAAX82rrLG&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCCUv0V4t-tAljBFRdGvgP9xwPhbihtguYGIpz5r4Od8Q&oe=64E138BC&_nc_sid=bc0c2c,False,447773,,jlo,Jennifer Lopez,Artist,752,250638167,1342
57,2023 Apr 18 03:30:53,https://www.instagram.com/p/CrKLWEjJHtH/,"I am #TheMother … so listen to me 😉 Out May 12, Mothers Day weekend@netflix @hairbylorenzomartin @robzangardi @marielhaenn @ash_kholm @tombachik @lucypaezofficial @egt239@nikicaro @jlobeauty @jasonbergh",5506,-1,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/341998386_949216256496801_1230574831433443849_n.jpg?stp=c0.394.1012.1012a_dst-jpg_e15_s640x640&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=YvPZvidXBzoAX_HnrHc&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDO9xeQm0dciZ5StFi27ZztnLm05HIVmfbh4nyk5EtgFg&oe=64DE00F6&_nc_sid=bc0c2c,True,5505,TheMother,jlo,Jennifer Lopez,Artist,752,250638167,1342
58,2023 Apr 14 20:43:11,https://www.instagram.com/p/CrBuwKePtyj/,@Delola Life outfit check ✨🍷@RobZangardi@MarielHaenn@rokaelbeauty@sabrina.Porsche@jlobeauty,13280,1549942,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/341180945_756758289459759_9008954963308630248_n.jpg?stp=c0.177.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=E_XP5N3b_p8AX9ZIncF&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB7wnm-yEiMESRLM7uSfIr7isAJoK7tYubYfKlI5XAoDg&oe=64E09396&_nc_sid=bc0c2c,False,1563222,,jlo,Jennifer Lopez,Artist,752,250638167,1342
59,2023 Apr 13 16:26:58,https://www.instagram.com/p/Cq-soopr_2S/,Embracing the day like… 🤍Morning affirmations,3272,-1,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/340838421_6079937515378488_5067827071438724914_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=8oQoABY66lwAX_BQZqE&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCuA_CcAcOPP5B7hi0iEXvIk_IABiZLgJPk2F2Z27vLzg&oe=64E24EA5&_nc_sid=bc0c2c,False,3271,,jlo,Jennifer Lopez,Artist,752,250638167,1342
60,2023 Apr 12 15:03:51,https://www.instagram.com/p/Cq79v4pAXYG/,Shoutout to all the moms. 💐 It’s almost time to celebrate your main lady (and all that she does!) @coach 🌸💛 #CoachNY #MothersDay,2394,-1,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/340693714_783120032967531_1374162187067284340_n.jpg?stp=c0.492.1266.1266a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=TjxsmmMAUDsAX8sd3Y_&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAi32hVwn4kzpbF7Wwy35o9Tu0I1vqsFarlARkfk1fUhQ&oe=64DE5EBB&_nc_sid=bc0c2c,True,2393,"CoachNY, MothersDay",jlo,Jennifer Lopez,Artist,752,250638167,1342
61,2023 Apr 11 15:00:22,https://www.instagram.com/p/Cq5VXfhg1KB/,VENGEANCE IS A MOTHER. Check out the new trailer for THE MOTHER starring Jennifer Lopez - coming to Netflix May 12.,7251,480356,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/340483264_744090953874822_6254294955919483794_n.jpg?stp=c0.420.1080.1080a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=B7f6xc3Wg5kAX9mmHk-&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBRc9WW0nUvxVBQSrZIwpt374hs9gxxo8YUATA3n7m3-Q&oe=64DE6397&_nc_sid=bc0c2c,True,487607,,jlo,Jennifer Lopez,Artist,752,250638167,1342
62,2023 Apr 10 16:01:09,https://www.instagram.com/p/Cq27S_xrX7I/,Happy Monday!!! Here are the new posters for my upcoming film THE MOTHER. Only on @Netflix May 12. (PS trailer drops tomorrow!!!!) 📷 @annieleibovitz @NetflixFilm @contodonetflix #TheMother@nikicaro @egt239 @gaelgarciab #JosephFiennes @omarimardwickofficial @lucypaezofficial @courtneybaxterr,8120,863624,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/340307740_790180952108548_3504768321682167194_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=QYQaXvZs2JEAX-jm4kJ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAIqdTJhVglRRzEFzDId41Ih9jIPoke-5uB4nMgchnkcA&oe=64E0C9BC&_nc_sid=bc0c2c,False,871744,"TheMother, JosephFiennes",jlo,Jennifer Lopez,Artist,752,250638167,1342
